station_id;name;is_virtual_station;capacity;lat;lon;geopunt;station_area
06050f75-9d8b-4f42-82e3-2e41376b45a6;Citadellaan 76;1;2;51.038322;3.72928;51.038322, 3.72928;"{""coordinates"": [[[[3.729578131059325, 51.038322142158], [3.729572410285828, 51.03838022614606], [3.7295554678114557, 51.03843607799903], [3.7295279547259965, 51.03848755136153], [3.7294909283418947, 51.038532668141094], [3.7294458115623272, 51.0385696945252], [3.7293943381998305, 51.03859720761066], [3.729338486346859, 51.03861415008503], [3.7292804023588, 51.038619870858525], [3.7292223183707414, 51.03861415008503], [3.72916646651777, 51.03859720761066], [3.729114993155273, 51.0385696945252], [3.7290698763757057, 51.038532668141094], [3.729032849991604, 51.03848755136153], [3.7290053369061447, 51.03843607799903], [3.7289883944317723, 51.03838022614606], [3.7289826736582756, 51.038322142158], [3.7289883944317723, 51.03826405816994], [3.7290053369061447, 51.03820820631697], [3.729032849991604, 51.03815673295448], [3.7290698763757057, 51.03811161617491], [3.729114993155273, 51.0380745897908], [3.72916646651777, 51.03804707670535], [3.7292223183707414, 51.03803013423097], [3.7292804023588, 51.03802441345748], [3.729338486346859, 51.03803013423097], [3.7293943381998305, 51.03804707670535], [3.7294458115623272, 51.0380745897908], [3.7294909283418947, 51.03811161617491], [3.7295279547259965, 51.03815673295448], [3.7295554678114557, 51.03820820631697], [3.729572410285828, 51.03826405816994], [3.729578131059325, 51.038322142158]]]], ""type"": ""MultiPolygon""}"
1601333d-d83b-421a-a256-fa0b7dee4913;Vogelmarkt 24;1;2;51.050335;3.725159;51.050335, 3.725159;"{""coordinates"": [[[[3.7254963471267843, 51.050334727089], [3.7254898698276055, 51.05040049221122], [3.7254706868490444, 51.05046373001666], [3.725439535382209, 51.050522010311944], [3.7253976125604997, 51.050573093418], [3.7253465294544443, 51.05061501623971], [3.725288249159161, 51.050646167706546], [3.725225011353713, 51.05066535068511], [3.7251592462315, 51.05067182798429], [3.7250934811092873, 51.05066535068511], [3.7250302433038396, 51.050646167706546], [3.724971963008556, 51.05061501623971], [3.7249208799025006, 51.050573093418], [3.7248789570807914, 51.050522010311944], [3.724847805613956, 51.05046373001666], [3.724828622635395, 51.05040049221122], [3.724822145336216, 51.050334727089], [3.724828622635395, 51.050268961966786], [3.724847805613956, 51.050205724161344], [3.7248789570807914, 51.05014744386606], [3.7249208799025006, 51.05009636076], [3.724971963008556, 51.05005443793829], [3.7250302433038396, 51.05002328647146], [3.7250934811092873, 51.050004103492896], [3.7251592462315, 51.049997626193715], [3.725225011353713, 51.050004103492896], [3.725288249159161, 51.05002328647146], [3.7253465294544443, 51.05005443793829], [3.7253976125604997, 51.05009636076], [3.725439535382209, 51.05014744386606], [3.7254706868490444, 51.050205724161344], [3.7254898698276055, 51.050268961966786], [3.7254963471267843, 51.050334727089]]]], ""type"": ""MultiPolygon""}"
bbaf6c65-c226-4021-b090-ed7367364e1f;Dampoort;1;6;51.056671;3.740382;51.056671, 3.740382;"{""coordinates"": [[[[3.7403067747884, 51.056877345975], [3.7402135680251, 51.056816628766], [3.7402142385774, 51.056696305761], [3.7402249674135, 51.056584612269], [3.7402256379657, 51.056569382185], [3.7403101275497, 51.056563689045], [3.7403198505574, 51.05653929297], [3.7408324877553, 51.056468404188], [3.7407922546201, 51.056920226839], [3.7403067747884, 51.056877345975]]]], ""type"": ""MultiPolygon""}"
72457d0b-56a4-42a6-a380-66c6cebb6190;Halte Maalte;1;9999;51.023012;3.699312;51.023012, 3.699312;"{""coordinates"": [[[[3.6986907023644, 51.022911911031], [3.6988033551431, 51.022729700078], [3.6992995638108, 51.022790437142], [3.6994517791724, 51.02283999684], [3.699786384747, 51.022906427842], [3.6997857141948, 51.023060589577], [3.6996777552819, 51.023140517279], [3.6996200877881, 51.023199144899], [3.699326385901, 51.023200410242], [3.6991057742095, 51.023178899398], [3.6988797981, 51.023174259803], [3.6986907023644, 51.022911911031]]]], ""type"": ""MultiPolygon""}"
e94be526-546f-4fd0-a7ce-94a970b58e5e;Kouter 114;1;99;51.050051;3.722563;51.050051, 3.722563;"{""coordinates"": [[[[3.7224087450152, 51.050255591796], [3.7224060628061, 51.050110583543], [3.7223980161791, 51.049884639547], [3.7226152751093, 51.049899814924], [3.7227896186953, 51.049898128771], [3.7227627966051, 51.050255591796], [3.7224087450152, 51.050255591796]]]], ""type"": ""MultiPolygon""}"
e0f62fb4-0948-4b8d-88bc-cf646cee3474;Ottergemsesteenweg	344;1;99;51.028307;3.732276;51.028307, 3.732276;"{""coordinates"": [[[[3.7325830424766293, 51.028307256713], [3.732577136731111, 51.028367218753516], [3.7325596464490434, 51.02842487648644], [3.7325312437721587, 51.028478014157436], [3.7324930201994007, 51.0285245897156], [3.7324464446412344, 51.02856281328836], [3.7323933069702404, 51.02859121596524], [3.732335649237315, 51.02860870624731], [3.7322756871968, 51.02861461199283], [3.732215725156285, 51.02860870624731], [3.7321580674233594, 51.02859121596524], [3.7321049297523654, 51.02856281328836], [3.732058354194199, 51.0285245897156], [3.732020130621441, 51.028478014157436], [3.7319917279445565, 51.02842487648644], [3.731974237662489, 51.028367218753516], [3.7319683319169705, 51.028307256713], [3.731974237662489, 51.02824729467248], [3.7319917279445565, 51.02818963693956], [3.732020130621441, 51.02813649926856], [3.732058354194199, 51.0280899237104], [3.7321049297523654, 51.02805170013764], [3.7321580674233594, 51.028023297460756], [3.732215725156285, 51.02800580717869], [3.7322756871968, 51.02799990143317], [3.732335649237315, 51.02800580717869], [3.7323933069702404, 51.028023297460756], [3.7324464446412344, 51.02805170013764], [3.7324930201994007, 51.0280899237104], [3.7325312437721587, 51.02813649926856], [3.7325596464490434, 51.02818963693956], [3.732577136731111, 51.02824729467248], [3.7325830424766293, 51.028307256713]]]], ""type"": ""MultiPolygon""}"
a62f6bc8-8587-4ef1-95a1-0df570e600c4;Ottergemsesteenweg	365;1;99;51.027855;3.732735;51.027855, 3.732735;"{""coordinates"": [[[[3.7330474043460704, 51.027855414859], [3.73304139915128, 51.02791638662491], [3.7330236143431783, 51.027975015280056], [3.7329947333819664, 51.02802904775809], [3.7329558661467863, 51.028076407621185], [3.7329085062836898, 51.02811527485636], [3.7328544738056557, 51.02814415581758], [3.7327958451505134, 51.02816194062568], [3.7327348733846, 51.02816794582047], [3.7326739016186865, 51.02816194062568], [3.7326152729635442, 51.02814415581758], [3.73256124048551, 51.02811527485636], [3.7325138806224136, 51.028076407621185], [3.7324750133872335, 51.02802904775809], [3.7324461324260216, 51.027975015280056], [3.73242834761792, 51.02791638662491], [3.7324223424231295, 51.027855414859], [3.73242834761792, 51.027794443093086], [3.7324461324260216, 51.02773581443794], [3.7324750133872335, 51.027681781959906], [3.7325138806224136, 51.02763442209681], [3.73256124048551, 51.027595554861634], [3.7326152729635442, 51.02756667390042], [3.7326739016186865, 51.027548889092316], [3.7327348733846, 51.027542883897524], [3.7327958451505134, 51.027548889092316], [3.7328544738056557, 51.02756667390042], [3.7329085062836898, 51.027595554861634], [3.7329558661467863, 51.02763442209681], [3.7329947333819664, 51.027681781959906], [3.7330236143431783, 51.02773581443794], [3.73304139915128, 51.027794443093086], [3.7330474043460704, 51.027855414859]]]], ""type"": ""MultiPolygon""}"
04917434-a822-42e4-8773-ae0ab9520ce3;Ottergemsesteenweg	402;1;99;51.027025;3.733199;51.027025, 3.733199;"{""coordinates"": [[[[3.733528827696805, 51.027025030201], [3.733522492521836, 51.027089352311904], [3.7335037304541494, 51.02715120256015], [3.733473262509485, 51.02720820407539], [3.733432259553869, 51.027258166321374], [3.733382297307892, 51.027299169276986], [3.733325295792647, 51.027329637221655], [3.7332634455443983, 51.02734839928934], [3.7331991234335, 51.02735473446431], [3.7331348013226013, 51.02734839928934], [3.7330729510743526, 51.027329637221655], [3.7330159495591078, 51.027299169276986], [3.7329659873131305, 51.027258166321374], [3.7329249843575147, 51.02720820407539], [3.73289451641285, 51.02715120256015], [3.7328757543451636, 51.027089352311904], [3.7328694191701945, 51.027025030201], [3.7328757543451636, 51.0269607080901], [3.73289451641285, 51.02689885784186], [3.7329249843575147, 51.02684185632661], [3.7329659873131305, 51.02679189408063], [3.7330159495591078, 51.02675089112502], [3.7330729510743526, 51.02672042318035], [3.7331348013226013, 51.02670166111267], [3.7331991234335, 51.026695325937695], [3.7332634455443983, 51.02670166111267], [3.733325295792647, 51.02672042318035], [3.733382297307892, 51.02675089112502], [3.733432259553869, 51.02679189408063], [3.733473262509485, 51.02684185632661], [3.7335037304541494, 51.02689885784186], [3.733522492521836, 51.0269607080901], [3.733528827696805, 51.027025030201]]]], ""type"": ""MultiPolygon""}"
b0b30179-bbb1-4dc3-b092-c6fdc4ee01a6;Justus de Harduwijnlaan 31;1;99;51.067481;3.728824;51.067481, 3.728824;"{""coordinates"": [[[[3.7291181142432, 51.067481457468], [3.7291124619027, 51.067538846645], [3.7290957220972, 51.067594030388], [3.7290685381282, 51.067644888017], [3.7290319546604, 51.067689465101], [3.7289873775758, 51.067726048569], [3.7289365199469, 51.067753232538], [3.7288813362039, 51.067769972344], [3.7288239470269, 51.067775624684], [3.7287665578499, 51.067769972344], [3.7287113741069, 51.067753232538], [3.728660516478, 51.067726048569], [3.7286159393934, 51.067689465101], [3.7285793559256, 51.067644888017], [3.7285521719566, 51.067594030388], [3.7285354321511, 51.067538846645], [3.7285297798106, 51.067481457468], [3.7285354321511, 51.067424068291], [3.7285521719566, 51.067368884548], [3.7285793559256, 51.067318026919], [3.7286159393934, 51.067273449835], [3.728660516478, 51.067236866367], [3.7287113741069, 51.067209682398], [3.7287665578499, 51.067192942592], [3.7288239470269, 51.067187290252], [3.7288813362039, 51.067192942592], [3.7289365199469, 51.067209682398], [3.7289873775758, 51.067236866367], [3.7290319546604, 51.067273449835], [3.7290685381282, 51.067318026919], [3.7290957220972, 51.067368884548], [3.7291124619027, 51.067424068291], [3.7291181142432, 51.067481457468]]]], ""type"": ""MultiPolygon""}"
0d46ec34-f92c-4389-9843-bc06f9600d5a;Begijnhofdries 33;1;99;51.057477;3.711893;51.057477, 3.711893;"{""coordinates"": [[[[3.712067640886762, 51.057477287197], [3.71206428648965, 51.05751134496243], [3.712054352205913, 51.05754409390703], [3.7120382198045045, 51.057574275507235], [3.712016509244563, 51.05760072990107], [3.711990054850732, 51.05762244046101], [3.711959873250531, 51.057638572862416], [3.711927124305928, 51.057648507146155], [3.7118930665405, 51.05765186154326], [3.7118590087750722, 51.057648507146155], [3.7118262598304694, 51.057638572862416], [3.711796078230268, 51.05762244046101], [3.711769623836437, 51.05760072990107], [3.7117479132764957, 51.057574275507235], [3.711731780875087, 51.05754409390703], [3.71172184659135, 51.05751134496243], [3.711718492194238, 51.057477287197], [3.71172184659135, 51.05744322943158], [3.711731780875087, 51.05741048048697], [3.7117479132764957, 51.05738029888677], [3.711769623836437, 51.05735384449294], [3.711796078230268, 51.057332133932995], [3.7118262598304694, 51.05731600153159], [3.7118590087750722, 51.05730606724785], [3.7118930665405, 51.05730271285074], [3.711927124305928, 51.05730606724785], [3.711959873250531, 51.05731600153159], [3.711990054850732, 51.057332133932995], [3.712016509244563, 51.05735384449294], [3.7120382198045045, 51.05738029888677], [3.712054352205913, 51.05741048048697], [3.71206428648965, 51.05744322943158], [3.712067640886762, 51.057477287197]]]], ""type"": ""MultiPolygon""}"
e11ba46f-4295-4b0d-bfa5-c34916e88565;Van Monckhoven;1;99;51.038843;3.713405;51.038843, 3.713405;"{""coordinates"": [[[[3.7137078162680495, 51.038842876713], [3.713701993328326, 51.038901998012165], [3.7136847482814646, 51.03895884731296], [3.7136567438449446, 51.039011239928634], [3.7136190562135556, 51.03905716244035], [3.713573133701838, 51.03909485007174], [3.7135207410861617, 51.039122854508264], [3.7134638917853664, 51.03914009955513], [3.7134047704862, 51.039145922494846], [3.7133456491870334, 51.03914009955513], [3.713288799886238, 51.039122854508264], [3.713236407270562, 51.03909485007174], [3.713190484758844, 51.03905716244035], [3.713152797127455, 51.039011239928634], [3.713124792690935, 51.03895884731296], [3.7131075476440736, 51.038901998012165], [3.7131017247043503, 51.038842876713], [3.7131075476440736, 51.03878375541383], [3.713124792690935, 51.038726906113034], [3.713152797127455, 51.03867451349736], [3.713190484758844, 51.038628590985645], [3.713236407270562, 51.038590903354255], [3.713288799886238, 51.03856289891773], [3.7133456491870334, 51.03854565387087], [3.7134047704862, 51.03853983093115], [3.7134638917853664, 51.03854565387087], [3.7135207410861617, 51.03856289891773], [3.713573133701838, 51.038590903354255], [3.7136190562135556, 51.038628590985645], [3.7136567438449446, 51.03867451349736], [3.7136847482814646, 51.038726906113034], [3.713701993328326, 51.03878375541383], [3.7137078162680495, 51.038842876713]]]], ""type"": ""MultiPolygon""}"
8599944e-8e46-4c2a-8651-983758dc4666;Woodrow Wilsonplein	19;1;99;51.048051;3.729808;51.048051, 3.729808;"{""coordinates"": [[[[3.7295176811327, 51.048089160731], [3.7295431621183, 51.047977870162], [3.7302391953577, 51.04796016482], [3.7302351720442, 51.048116983331], [3.7295042700876, 51.048109395351], [3.7295176811327, 51.048089160731]]]], ""type"": ""MultiPolygon""}"
b18d9755-92bb-4c2d-b001-700ff006e0b8;Rommelwaterpark 7;1;99;51.052298;3.739761;51.052298, 3.739761;"{""coordinates"": [[[[3.7400036180915923, 51.052297953433], [3.7399989483709057, 51.05234536590279], [3.7399851186635935, 51.05239095633796], [3.739962660437552, 51.05243297272364], [3.739932436749813, 51.05246980039371], [3.739895609079746, 51.052500024081446], [3.7398535926940597, 51.05252248230749], [3.7398080022588926, 51.0525363120148], [3.7397605897891, 51.05254098173549], [3.7397131773193077, 51.0525363120148], [3.7396675868841407, 51.05252248230749], [3.7396255704984545, 51.052500024081446], [3.7395887428283876, 51.05246980039371], [3.7395585191406484, 51.05243297272364], [3.739536060914607, 51.05239095633796], [3.7395222312072947, 51.05234536590279], [3.739517561486608, 51.052297953433], [3.7395222312072947, 51.05225054096321], [3.739536060914607, 51.052204950528036], [3.7395585191406484, 51.05216293414235], [3.7395887428283876, 51.052126106472286], [3.7396255704984545, 51.05209588278455], [3.7396675868841407, 51.05207342455851], [3.7397131773193077, 51.052059594851194], [3.7397605897891, 51.052054925130506], [3.7398080022588926, 51.052059594851194], [3.7398535926940597, 51.05207342455851], [3.739895609079746, 51.05209588278455], [3.739932436749813, 51.052126106472286], [3.739962660437552, 51.05216293414235], [3.7399851186635935, 51.052204950528036], [3.7399989483709057, 51.05225054096321], [3.7400036180915923, 51.052297953433]]]], ""type"": ""MultiPolygon""}"
505dc302-f108-44cc-9877-95c5f5abbdee;Nicolaas Zannekinstraat 27;1;99;51.062264;3.706244;51.062264, 3.706244;"{""coordinates"": [[[[3.7064258891942, 51.062263857786], [3.7064224007734, 51.062299276317], [3.706412069569, 51.062333333733], [3.7063952926035, 51.062364721228], [3.7063727146061, 51.062392232598], [3.7063452032368, 51.062414810595], [3.7063138157419, 51.062431587561], [3.7062797583253, 51.062441918765], [3.7062443397944, 51.062445407186], [3.7062089212635, 51.062441918765], [3.7061748638469, 51.062431587561], [3.706143476352, 51.062414810595], [3.7061159649827, 51.062392232598], [3.7060933869853, 51.062364721228], [3.7060766100198, 51.062333333733], [3.7060662788154, 51.062299276317], [3.7060627903946, 51.062263857786], [3.7060662788154, 51.062228439255], [3.7060766100198, 51.062194381839], [3.7060933869853, 51.062162994344], [3.7061159649827, 51.062135482974], [3.706143476352, 51.062112904977], [3.7061748638469, 51.062096128011], [3.7062089212635, 51.062085796807], [3.7062443397944, 51.062082308386], [3.7062797583253, 51.062085796807], [3.7063138157419, 51.062096128011], [3.7063452032368, 51.062112904977], [3.7063727146061, 51.062135482974], [3.7063952926035, 51.062162994344], [3.706412069569, 51.062194381839], [3.7064224007734, 51.062228439255], [3.7064258891942, 51.062263857786]]]], ""type"": ""MultiPolygon""}"
5164de56-d58d-462a-af72-f46be47103f5;Jozef Plateaustraat 6;1;99;51.046131;3.72284;51.046131, 3.72284;"{""coordinates"": [[[[3.7233152380468, 51.046130664198], [3.7233060975665, 51.046223469051], [3.7232790273893, 51.046312707466], [3.7232350678068, 51.046394950061], [3.7231759081612, 51.046467036297], [3.7231038219244, 51.046526195943], [3.7230215793301, 51.046570155526], [3.7229323409152, 51.046597225703], [3.7228395360617, 51.046606366183], [3.7227467312082, 51.046597225703], [3.7226574927933, 51.046570155526], [3.722575250199, 51.046526195943], [3.7225031639622, 51.046467036297], [3.7224440043166, 51.046394950061], [3.7224000447341, 51.046312707466], [3.7223729745569, 51.046223469051], [3.7223638340766, 51.046130664198], [3.7223729745569, 51.046037859345], [3.7224000447341, 51.04594862093], [3.7224440043166, 51.045866378335], [3.7225031639622, 51.045794292099], [3.722575250199, 51.045735132453], [3.7226574927933, 51.04569117287], [3.7227467312082, 51.045664102693], [3.7228395360617, 51.045654962213], [3.7229323409152, 51.045664102693], [3.7230215793301, 51.04569117287], [3.7231038219244, 51.045735132453], [3.7231759081612, 51.045794292099], [3.7232350678068, 51.045866378335], [3.7232790273893, 51.04594862093], [3.7233060975665, 51.046037859345], [3.7233152380468, 51.046130664198]]]], ""type"": ""MultiPolygon""}"
f4cdc34f-8902-422b-9b20-d8752e80ebd5;Sint-Pietersplein 65-1;1;99;51.041984;3.725559;51.041984, 3.725559;"{""coordinates"": [[[[3.7257863391169486, 51.041984390883], [3.725781963569596, 51.04202881656081], [3.7257690050773706, 51.04207153498473], [3.7257479616278606, 51.04211090450969], [3.7257196419090297, 51.04214541218693], [3.7256851342317905, 51.04217373190576], [3.7256457647068273, 51.04219477535527], [3.7256030462829055, 51.0422077338475], [3.7255586206051, 51.04221210939485], [3.7255141949272947, 51.0422077338475], [3.725471476503373, 51.04219477535527], [3.7254321069784098, 51.04217373190576], [3.7253975993011705, 51.04214541218693], [3.7253692795823397, 51.04211090450969], [3.7253482361328296, 51.04207153498473], [3.725335277640604, 51.04202881656081], [3.7253309020932517, 51.041984390883], [3.725335277640604, 51.041939965205195], [3.7253482361328296, 51.041897246781275], [3.7253692795823397, 51.04185787725631], [3.7253975993011705, 51.04182336957907], [3.7254321069784098, 51.04179504986024], [3.725471476503373, 51.04177400641073], [3.7255141949272947, 51.041761047918506], [3.7255586206051, 51.04175667237115], [3.7256030462829055, 51.041761047918506], [3.7256457647068273, 51.04177400641073], [3.7256851342317905, 51.04179504986024], [3.7257196419090297, 51.04182336957907], [3.7257479616278606, 51.04185787725631], [3.7257690050773706, 51.041897246781275], [3.725781963569596, 51.041939965205195], [3.7257863391169486, 51.041984390883]]]], ""type"": ""MultiPolygon""}"
b59df546-4d43-4228-902c-80365de52834;Coupure 18;1;99;51.047079;3.719319;51.047079, 3.719319;"{""coordinates"": [[[[3.71962325006364, 51.04707873575], [3.7196174063533123, 51.04713806793665], [3.71960009979284, 51.047195120020646], [3.7195719954636366, 51.04724769952239], [3.719534173399312, 51.04729378584111], [3.7194880870805873, 51.047331607905434], [3.719435507578846, 51.04735971223464], [3.719378455494853, 51.04737701879511], [3.7193191233082, 51.04738286250544], [3.7192597911215475, 51.04737701879511], [3.7192027390375544, 51.04735971223464], [3.719150159535813, 51.047331607905434], [3.719104073217088, 51.04729378584111], [3.7190662511527637, 51.04724769952239], [3.7190381468235603, 51.047195120020646], [3.719020840263088, 51.04713806793665], [3.7190149965527604, 51.04707873575], [3.719020840263088, 51.04701940356335], [3.7190381468235603, 51.04696235147935], [3.7190662511527637, 51.04690977197761], [3.719104073217088, 51.046863685658884], [3.719150159535813, 51.04682586359456], [3.7192027390375544, 51.04679775926536], [3.7192597911215475, 51.04678045270489], [3.7193191233082, 51.04677460899456], [3.719378455494853, 51.04678045270489], [3.719435507578846, 51.04679775926536], [3.7194880870805873, 51.04682586359456], [3.719534173399312, 51.046863685658884], [3.7195719954636366, 51.04690977197761], [3.71960009979284, 51.04696235147935], [3.7196174063533123, 51.04701940356335], [3.71962325006364, 51.04707873575]]]], ""type"": ""MultiPolygon""}"
4e14e9c1-fc93-493d-8455-6e01690ca566;Handbalstraat 3;1;99;51.04077;3.709969;51.04077, 3.709969;"{""coordinates"": [[[[3.7103489243248, 51.040769747007], [3.7103416226793, 51.040843881858], [3.7103199983409, 51.040915167748], [3.7102848823208, 51.040980865201], [3.7102376241079, 51.0410384495], [3.710180039809, 51.041085707713], [3.7101143423562, 51.041120823733], [3.7100430564659, 51.041142448071], [3.7099689216148, 51.041149749717], [3.7098947867637, 51.041142448071], [3.7098235008734, 51.041120823733], [3.7097578034206, 51.041085707713], [3.7097002191217, 51.0410384495], [3.7096529609088, 51.040980865201], [3.7096178448887, 51.040915167748], [3.7095962205503, 51.040843881858], [3.7095889189048, 51.040769747007], [3.7095962205503, 51.040695612156], [3.7096178448887, 51.040624326266], [3.7096529609088, 51.040558628813], [3.7097002191217, 51.040501044514], [3.7097578034206, 51.040453786301], [3.7098235008734, 51.040418670281], [3.7098947867637, 51.040397045942], [3.7099689216148, 51.040389744297], [3.7100430564659, 51.040397045942], [3.7101143423562, 51.040418670281], [3.710180039809, 51.040453786301], [3.7102376241079, 51.040501044514], [3.7102848823208, 51.040558628813], [3.7103199983409, 51.040624326266], [3.7103416226793, 51.040695612156], [3.7103489243248, 51.040769747007]]]], ""type"": ""MultiPolygon""}"
f92957ed-c4f0-4316-8c95-4f8bfba42bad;Floralienlaan;1;0;51.038584;3.717823;51.038584, 3.717823;"{""coordinates"": [[[[3.7179582970288965, 51.038584309116], [3.717955696999671, 51.038610707655735], [3.7179479968296594, 51.0386360917144], [3.7179354924320767, 51.03865948579685], [3.7179186643439093, 51.038679990881604], [3.717898159259149, 51.038696818969775], [3.717874765176703, 51.03870932336736], [3.7178493811180404, 51.038717023537366], [3.7178229825783, 51.03871962356659], [3.7177965840385596, 51.038717023537366], [3.717771199979897, 51.03870932336736], [3.717747805897451, 51.038696818969775], [3.7177273008126908, 51.038679990881604], [3.7177104727245234, 51.03865948579685], [3.7176979683269407, 51.0386360917144], [3.717690268156929, 51.038610707655735], [3.7176876681277036, 51.038584309116], [3.717690268156929, 51.03855791057626], [3.7176979683269407, 51.03853252651759], [3.7177104727245234, 51.038509132435145], [3.7177273008126908, 51.03848862735039], [3.717747805897451, 51.03847179926222], [3.717771199979897, 51.03845929486464], [3.7177965840385596, 51.03845159469463], [3.7178229825783, 51.0384489946654], [3.7178493811180404, 51.03845159469463], [3.717874765176703, 51.03845929486464], [3.717898159259149, 51.03847179926222], [3.7179186643439093, 51.03848862735039], [3.7179354924320767, 51.038509132435145], [3.7179479968296594, 51.03853252651759], [3.717955696999671, 51.03855791057626], [3.7179582970288965, 51.038584309116]]]], ""type"": ""MultiPolygon""}"
ac3f8ae5-d10b-48ef-875b-b53c40ce0287;Kortrijksesteenweg 361;1;99;51.037819;3.715574;51.037819, 3.715574;"{""coordinates"": [[[[3.7159477849684883, 51.037818731047], [3.7159406120433447, 51.03789155897815], [3.715919368919405, 51.03796158817276], [3.715884871958009, 51.03802612744814], [3.7158384468580365, 51.038082696596135], [3.7157818777100444, 51.03812912169611], [3.715717338434666, 51.0381636186575], [3.715647309240059, 51.03818486178144], [3.7155744813089, 51.03819203470658], [3.715501653377741, 51.03818486178144], [3.715431624183134, 51.0381636186575], [3.7153670849077556, 51.03812912169611], [3.7153105157597635, 51.038082696596135], [3.715264090659791, 51.03802612744814], [3.715229593698395, 51.03796158817276], [3.7152083505744553, 51.03789155897815], [3.7152011776493117, 51.037818731047], [3.7152083505744553, 51.03774590311584], [3.715229593698395, 51.03767587392123], [3.715264090659791, 51.03761133464585], [3.7153105157597635, 51.03755476549786], [3.7153670849077556, 51.037508340397885], [3.715431624183134, 51.037473843436494], [3.715501653377741, 51.037452600312555], [3.7155744813089, 51.03744542738741], [3.715647309240059, 51.037452600312555], [3.715717338434666, 51.037473843436494], [3.7157818777100444, 51.037508340397885], [3.7158384468580365, 51.03755476549786], [3.715884871958009, 51.03761133464585], [3.715919368919405, 51.03767587392123], [3.7159406120433447, 51.03774590311584], [3.7159477849684883, 51.037818731047]]]], ""type"": ""MultiPolygon""}"
d55d43be-d1af-4209-936f-1bb1c6115fcd;Frederik Burvenichstraat 220;1;99;51.040416;3.757605;51.040416, 3.757605;"{""coordinates"": [[[[3.7580513371977955, 51.040416103652], [3.758042762559372, 51.04050316341692], [3.7580173681626485, 51.0405868775239], [3.757976129900049, 51.04066402888676], [3.7579206325348786, 51.04073165262188], [3.757853008799758, 51.04078714998705], [3.757775857436904, 51.04082838824965], [3.757692143329923, 51.04085378264637], [3.757605083565, 51.040862357284794], [3.757518023800077, 51.04085378264637], [3.7574343096930964, 51.04082838824965], [3.757357158330242, 51.04078714998705], [3.7572895345951216, 51.04073165262188], [3.757234037229951, 51.04066402888676], [3.7571927989673517, 51.0405868775239], [3.757167404570628, 51.04050316341692], [3.7571588299322047, 51.040416103652], [3.757167404570628, 51.04032904388708], [3.7571927989673517, 51.0402453297801], [3.757234037229951, 51.04016817841724], [3.7572895345951216, 51.04010055468212], [3.757357158330242, 51.04004505731695], [3.7574343096930964, 51.04000381905435], [3.757518023800077, 51.039978424657626], [3.757605083565, 51.039969850019205], [3.757692143329923, 51.039978424657626], [3.757775857436904, 51.04000381905435], [3.757853008799758, 51.04004505731695], [3.7579206325348786, 51.04010055468212], [3.757976129900049, 51.04016817841724], [3.7580173681626485, 51.0402453297801], [3.758042762559372, 51.04032904388708], [3.7580513371977955, 51.040416103652]]]], ""type"": ""MultiPolygon""}"
0d766c95-5360-4cb1-878b-baca1c07f312;Roodborstjesstraat 107;1;99;51.08149;3.706107;51.08149, 3.706107;"{""coordinates"": [[[[3.7066486421756, 51.081489692773], [3.7066382256519, 51.081595453513], [3.7066073763819, 51.081697149927], [3.7065572798858, 51.081790873879], [3.7064898613438, 51.081873023611], [3.7064077116127, 51.081940442153], [3.7063139876606, 51.081990538649], [3.7062122912464, 51.082021387919], [3.7061065305062, 51.082031804442], [3.706000769766, 51.082021387919], [3.7058990733518, 51.081990538649], [3.7058053493997, 51.081940442153], [3.7057231996686, 51.081873023611], [3.7056557811266, 51.081790873879], [3.7056056846305, 51.081697149927], [3.7055748353605, 51.081595453513], [3.7055644188368, 51.081489692773], [3.7055748353605, 51.081383932033], [3.7056056846305, 51.081282235619], [3.7056557811266, 51.081188511666], [3.7057231996686, 51.081106361935], [3.7058053493997, 51.081038943393], [3.7058990733518, 51.080988846897], [3.706000769766, 51.080957997627], [3.7061065305062, 51.080947581104], [3.7062122912464, 51.080957997627], [3.7063139876606, 51.080988846897], [3.7064077116127, 51.081038943393], [3.7064898613438, 51.081106361935], [3.7065572798858, 51.081188511666], [3.7066073763819, 51.081282235619], [3.7066382256519, 51.081383932033], [3.7066486421756, 51.081489692773]]]], ""type"": ""MultiPolygon""}"
