bike_id;current_range_meters;is_disabled;is_reserved;last_reported;lat;lon;pricing_plan_id;rental_uris;vehicle_type_id;loc;time
32ed618c-c3d8-440b-9bbf-37b9750e74c4;12600.0;0;0;1682824609;51.071892;3.678829;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/4SXW0H?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/4SXW0H?platform=ios""}";dott_bicycle;51.071892, 3.678829;2023-04-30T05:16:49+02:00
32fd03e7-8e4b-4183-bdec-61ab9b65565c;30800.0;0;0;1682826156;51.042158;3.732861;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/Q085PP?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/Q085PP?platform=ios""}";dott_bicycle;51.042158, 3.732861;2023-04-30T05:42:36+02:00
3416a199-f824-4d01-8689-81bbd9368470;51800.0;0;0;1682826114;51.034747;3.708845;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/DXZBA1?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/DXZBA1?platform=ios""}";dott_bicycle;51.034747, 3.708845;2023-04-30T05:41:54+02:00
3443cd8d-e387-47ed-b866-3f048a74793c;37800.0;0;0;1682825890;51.027723;3.708563;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/94VVSG?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/94VVSG?platform=ios""}";dott_bicycle;51.027723, 3.708563;2023-04-30T05:38:10+02:00
34b2612d-3181-43c8-820b-81f264da9ae4;20300.0;0;0;1682825543;51.010022;3.718725;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/T60X41?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/T60X41?platform=ios""}";dott_bicycle;51.010022, 3.718725;2023-04-30T05:32:23+02:00
35522d3b-b7eb-4693-a069-fcdd2791d1c0;13300.0;0;0;1682826206;51.054178;3.770893;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/MAD7J5?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/MAD7J5?platform=ios""}";dott_bicycle;51.054178, 3.770893;2023-04-30T05:43:26+02:00
370abdbb-5559-4448-9c5f-485bce5624b8;18900.0;0;0;1682825669;51.047512;3.723053;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/6RHXAM?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/6RHXAM?platform=ios""}";dott_bicycle;51.047512, 3.723053;2023-04-30T05:34:29+02:00
3ba50297-5318-48e5-8958-98685b1e7d78;25200.0;0;0;1682825526;51.052344;3.749581;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/0Z60XC?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/0Z60XC?platform=ios""}";dott_bicycle;51.052344, 3.749581;2023-04-30T05:32:06+02:00
3d0735a2-85ad-4f24-a8a4-70b92a087484;7700.0;0;0;1682826071;51.055721;3.742384;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/JEG9RB?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/JEG9RB?platform=ios""}";dott_bicycle;51.055721, 3.742384;2023-04-30T05:41:11+02:00
3d324b4e-065b-45a4-a351-300bb0fe5700;11200.0;0;0;1682826054;51.043271;3.717786;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/S5Y0EZ?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/S5Y0EZ?platform=ios""}";dott_bicycle;51.043271, 3.717786;2023-04-30T05:40:54+02:00
3de649b7-97b2-4ea3-b1bc-e95a80813938;51800.0;0;0;1682825657;51.018238;3.741072;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/RT0GQA?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/RT0GQA?platform=ios""}";dott_bicycle;51.018238, 3.741072;2023-04-30T05:34:17+02:00
3dfc895e-7c17-4f35-b464-3cc735f6d550;14000.0;0;0;1682825647;51.06639;3.701208;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/E15QAC?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/E15QAC?platform=ios""}";dott_bicycle;51.06639, 3.701208;2023-04-30T05:34:07+02:00
3f32ea88-f296-449d-811b-0030142b311c;26600.0;0;0;1682826238;51.073185;3.731487;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/DGTEND?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/DGTEND?platform=ios""}";dott_bicycle;51.073185, 3.731487;2023-04-30T05:43:58+02:00
43cda62a-b8cd-4011-8cbd-a79cf6160858;43400.0;0;0;1682825811;51.020593;3.713319;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/D240D6?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/D240D6?platform=ios""}";dott_bicycle;51.020593, 3.713319;2023-04-30T05:36:51+02:00
40a9cf93-b817-428d-953d-b1e43fac2ebc;37100.0;0;0;1682826039;51.038422;3.730725;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/QX32HN?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/QX32HN?platform=ios""}";dott_bicycle;51.038422, 3.730725;2023-04-30T05:40:39+02:00
413c2747-9ecf-4603-81d1-a495d13a2258;4900.000000000001;0;0;1682826086;51.039342;3.737114;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/X80ZJ0?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/X80ZJ0?platform=ios""}";dott_bicycle;51.039342, 3.737114;2023-04-30T05:41:26+02:00
41963d38-6352-41b2-8b29-b3f6751c0f94;8400.0;0;0;1682825882;51.031632;3.760587;d4649cd8-e995-57b6-8381-556a0b27b9cf;"{""android"": ""https://go.ridedott.com/vehicles/XTKSKY?platform=android"", ""ios"": ""https://go.ridedott.com/vehicles/XTKSKY?platform=ios""}";dott_bicycle;51.031632, 3.760587;2023-04-30T05:38:02+02:00
